CountryName,CountryCode,Date,School closing,Stay at home requirements,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Indonesia,IDN,4/10/2020,3,2,3293,280,73.33
Indonesia,IDN,4/11/2020,3,2,3512,306,73.33
Indonesia,IDN,4/12/2020,3,2,3842,327,73.33
Indonesia,IDN,4/13/2020,3,2,4241,373,73.33
Indonesia,IDN,4/14/2020,3,2,4557,399,73.33
Indonesia,IDN,4/15/2020,3,2,4839,459,73.33
Indonesia,IDN,4/16/2020,3,2,5136,469,73.33
Indonesia,IDN,4/17/2020,3,2,5516,496,73.33
Indonesia,IDN,4/18/2020,3,2,5923,520,73.33
Indonesia,IDN,4/19/2020,3,2,6248,535,73.33
Indonesia,IDN,4/20/2020,3,2,6575,582,73.33
Indonesia,IDN,4/21/2020,3,2,6760,590,73.33
Indonesia,IDN,4/22/2020,3,2,7135,616,73.33
Indonesia,IDN,4/23/2020,3,2,7418,635,73.33
Indonesia,IDN,4/24/2020,3,2,7775,647,80.48
Indonesia,IDN,4/25/2020,3,2,8211,689,80.48
Indonesia,IDN,4/26/2020,3,2,8607,720,80.48
Indonesia,IDN,4/27/2020,3,2,8882,743,80.48
Indonesia,IDN,4/28/2020,3,2,9096,765,80.48
Indonesia,IDN,4/29/2020,3,2,9511,773,80.48
Indonesia,IDN,4/30/2020,3,2,9771,784,80.48
Indonesia,IDN,5/1/2020,3,2,10118,792,80.48
Indonesia,IDN,5/2/2020,3,2,10551,800,80.48
Indonesia,IDN,5/3/2020,3,2,10843,831,75.71
Indonesia,IDN,5/4/2020,3,2,11192,845,75.71
Indonesia,IDN,5/5/2020,3,2,11587,864,75.71
Indonesia,IDN,5/6/2020,3,2,12071,872,75.71
Indonesia,IDN,5/7/2020,3,2,12438,895,75.71
Indonesia,IDN,5/8/2020,3,2,12776,930,75.71
Indonesia,IDN,5/9/2020,3,2,13112,943,75.71
Indonesia,IDN,5/10/2020,3,2,13645,959,75.71
Indonesia,IDN,5/11/2020,3,2,14032,973,75.71
Indonesia,IDN,5/12/2020,3,2,14265,991,75.71
Indonesia,IDN,5/13/2020,3,2,14749,1007,75.71
Indonesia,IDN,5/14/2020,3,2,15438,1028,75.71
Indonesia,IDN,5/15/2020,3,2,16006,1043,75.71
Indonesia,IDN,5/16/2020,3,2,16496,1076,75.71
Indonesia,IDN,5/17/2020,3,2,17025,1089,75.71
Indonesia,IDN,5/18/2020,3,2,17514,1148,75.71
Indonesia,IDN,5/19/2020,3,2,18010,1191,75.71
Indonesia,IDN,5/20/2020,3,2,18496,1221,70.95
India,IND,5/4/2020,3,2,42533,1373,83.33
India,IND,5/5/2020,3,2,46433,1568,83.33
India,IND,5/6/2020,3,2,49391,1694,83.33
India,IND,5/7/2020,3,2,52952,1783,83.33
India,IND,5/8/2020,3,2,56342,1886,83.33
India,IND,5/9/2020,3,2,59662,1981,83.33
India,IND,5/10/2020,3,2,62939,2109,83.33
India,IND,5/11/2020,3,2,67152,2206,83.33
India,IND,5/12/2020,3,2,70756,2293,83.33
India,IND,5/13/2020,3,2,74281,2415,83.33
India,IND,5/14/2020,3,2,78003,2549,83.33
India,IND,5/15/2020,3,2,81970,2649,83.33
India,IND,5/16/2020,3,2,85940,2752,83.33
India,IND,5/17/2020,3,2,90927,2872,83.33
India,IND,5/18/2020,3,2,96169,3029,79.76
India,IND,5/19/2020,3,2,101139,3163,79.76
India,IND,5/20/2020,3,2,106750,3303,79.76
Ireland,IRL,3/28/2020,3,2,2121,22,85.71
Ireland,IRL,3/29/2020,3,2,2415,36,85.71
Ireland,IRL,3/30/2020,3,2,2615,46,85.71
Ireland,IRL,3/31/2020,3,2,2910,54,85.71
Ireland,IRL,4/1/2020,3,2,3235,71,85.71
Ireland,IRL,4/2/2020,3,2,3447,85,85.71
Ireland,IRL,4/3/2020,3,2,3849,98,85.71
Ireland,IRL,4/4/2020,3,2,4273,120,85.71
Ireland,IRL,4/5/2020,3,2,4604,137,85.71
Ireland,IRL,4/6/2020,3,2,5111,158,92.86
Ireland,IRL,4/7/2020,3,2,5364,174,92.86
Ireland,IRL,4/8/2020,3,2,5709,210,92.86
Ireland,IRL,4/9/2020,3,2,6224,235,92.86
Ireland,IRL,4/10/2020,3,2,7393,263,92.86
Ireland,IRL,4/11/2020,3,2,8089,287,92.86
Ireland,IRL,4/12/2020,3,2,8928,320,92.86
Ireland,IRL,4/13/2020,3,2,9655,334,92.86
Ireland,IRL,4/14/2020,3,2,10647,365,92.86
Ireland,IRL,4/15/2020,3,2,11479,406,92.86
Ireland,IRL,4/16/2020,3,2,12547,444,92.86
Ireland,IRL,4/17/2020,3,2,13271,486,92.86
Ireland,IRL,4/18/2020,3,2,13980,530,92.86
Ireland,IRL,4/19/2020,3,2,14758,571,92.86
Ireland,IRL,4/20/2020,3,2,15251,610,92.86
Ireland,IRL,4/21/2020,3,2,15652,687,92.86
Ireland,IRL,4/22/2020,3,2,16040,730,92.86
Ireland,IRL,4/23/2020,3,2,16671,769,92.86
Ireland,IRL,4/24/2020,3,2,17607,794,92.86
Ireland,IRL,4/25/2020,3,2,18184,829,92.86
Ireland,IRL,4/26/2020,3,2,18561,1063,92.86
Ireland,IRL,4/27/2020,3,2,19262,1087,92.86
Ireland,IRL,4/28/2020,3,2,19648,1102,92.86
Ireland,IRL,4/29/2020,3,2,19877,1159,92.86
Ireland,IRL,4/30/2020,3,2,20253,1190,92.86
Ireland,IRL,5/1/2020,3,2,20612,1232,92.86
Ireland,IRL,5/2/2020,3,2,20833,1265,92.86
Ireland,IRL,5/3/2020,3,2,21176,1265,92.86
Ireland,IRL,5/4/2020,3,2,21506,1303,92.86
Ireland,IRL,5/5/2020,3,2,21722,1319,92.86
Ireland,IRL,5/6/2020,3,2,21983,1339,92.86
Ireland,IRL,5/7/2020,3,2,22248,1375,92.86
Ireland,IRL,5/8/2020,3,2,22385,1403,92.86
Ireland,IRL,5/9/2020,3,2,22541,1429,92.86
Ireland,IRL,5/10/2020,3,2,22760,1446,92.86
Ireland,IRL,5/11/2020,3,2,22996,1458,92.86
Ireland,IRL,5/12/2020,3,2,23135,1467,92.86
Ireland,IRL,5/13/2020,3,2,23242,1488,92.86
Ireland,IRL,5/14/2020,3,2,23401,1497,92.86
Ireland,IRL,5/15/2020,3,2,23827,1506,92.86
Ireland,IRL,5/16/2020,3,2,23956,1518,92.86
Ireland,IRL,5/17/2020,3,2,24048,1533,92.86
Iraq,IRQ,3/13/2020,3,2,74,8,72.62
Iraq,IRQ,3/14/2020,3,2,85,9,72.62
Iraq,IRQ,3/15/2020,3,2,85,9,72.62
Iraq,IRQ,3/16/2020,3,2,124,9,77.38
Iraq,IRQ,3/17/2020,3,2,124,9,91.67
Iraq,IRQ,3/18/2020,3,2,154,11,91.67
Iraq,IRQ,3/19/2020,3,2,164,12,91.67
Iraq,IRQ,3/20/2020,3,2,177,12,91.67
Iraq,IRQ,3/21/2020,3,2,193,14,91.67
Iraq,IRQ,3/22/2020,3,2,214,17,100
Iraq,IRQ,3/23/2020,3,2,233,20,100
Iraq,IRQ,3/24/2020,3,2,266,23,100
Iraq,IRQ,3/25/2020,3,2,316,27,100
Iraq,IRQ,3/26/2020,3,2,346,29,100
Iraq,IRQ,3/27/2020,3,2,382,36,100
Iraq,IRQ,3/28/2020,3,2,458,40,100
Iraq,IRQ,3/29/2020,3,2,506,42,100
Iraq,IRQ,3/30/2020,3,2,547,42,100
Iraq,IRQ,3/31/2020,3,2,630,46,100
Iraq,IRQ,4/1/2020,3,2,694,50,100
Iraq,IRQ,4/2/2020,3,2,694,50,100
Iraq,IRQ,4/3/2020,3,2,772,54,100
Iraq,IRQ,4/4/2020,3,2,772,54,100
Iraq,IRQ,4/5/2020,3,2,878,56,100
Iraq,IRQ,4/6/2020,3,2,961,61,100
Iraq,IRQ,4/7/2020,3,2,1031,64,100
Iraq,IRQ,4/8/2020,3,2,1031,64,100
Iraq,IRQ,4/9/2020,3,2,1202,69,100
Iraq,IRQ,4/10/2020,3,2,1232,69,100
Iraq,IRQ,4/11/2020,3,2,1279,70,100
Iraq,IRQ,4/12/2020,3,2,1318,72,100
Iraq,IRQ,4/13/2020,3,2,1352,76,100
Iraq,IRQ,4/14/2020,3,2,1378,78,100
Iraq,IRQ,4/15/2020,3,2,1400,78,100
Iraq,IRQ,4/16/2020,3,2,1415,79,100
Iraq,IRQ,4/17/2020,3,2,1434,80,100
Iraq,IRQ,4/18/2020,3,2,1482,81,100
Iraq,IRQ,4/19/2020,3,2,1482,81,100
Iraq,IRQ,4/20/2020,3,2,1539,82,100
Iraq,IRQ,4/21/2020,3,2,1574,82,88.1
Iraq,IRQ,4/22/2020,3,2,1602,83,88.1
Iraq,IRQ,4/23/2020,3,2,1602,83,88.1
Iraq,IRQ,4/24/2020,3,2,1677,83,88.1
Iraq,IRQ,4/25/2020,3,2,1708,86,88.1
Iraq,IRQ,4/26/2020,3,2,1763,86,88.1
Iraq,IRQ,4/27/2020,3,2,1820,87,88.1
Iraq,IRQ,4/28/2020,3,2,1847,88,88.1
Iraq,IRQ,4/29/2020,3,2,1847,88,88.1
Iraq,IRQ,4/30/2020,3,2,2003,92,88.1
Iraq,IRQ,5/1/2020,3,2,2085,93,88.1
Iraq,IRQ,5/2/2020,3,2,2153,94,88.1
Iraq,IRQ,5/3/2020,3,2,2219,95,88.1
Iraq,IRQ,5/4/2020,3,2,2296,97,88.1
Iraq,IRQ,5/5/2020,3,2,2346,98,88.1
Iraq,IRQ,5/6/2020,3,2,2431,102,88.1
Iraq,IRQ,5/7/2020,3,2,2480,102,88.1
Iraq,IRQ,5/8/2020,3,2,2543,102,88.1
Iraq,IRQ,5/9/2020,3,2,2603,104,88.1
Iraq,IRQ,5/10/2020,3,2,2679,107,88.1
Iraq,IRQ,5/11/2020,3,2,2767,109,88.1
Iraq,IRQ,5/12/2020,3,2,2818,110,88.1
Iraq,IRQ,5/13/2020,3,2,2913,112,88.1
Iraq,IRQ,5/14/2020,3,2,3032,115,88.1
Iraq,IRQ,5/15/2020,3,2,3143,115,88.1
Iraq,IRQ,5/16/2020,3,2,3193,117,88.1
Iraq,IRQ,5/17/2020,3,2,3260,121,88.1
Iraq,IRQ,5/18/2020,3,2,3404,123,88.1
Iraq,IRQ,5/19/2020,3,2,3554,127,88.1
Iraq,IRQ,5/20/2020,3,2,3611,131,88.1
Israel,ISR,3/20/2020,3,2,677,0,88.1
Israel,ISR,3/21/2020,3,2,712,1,88.1
Israel,ISR,3/22/2020,3,2,883,1,88.1
Israel,ISR,3/23/2020,3,2,1071,1,88.1
Israel,ISR,3/24/2020,3,2,1442,1,88.1
Israel,ISR,3/25/2020,3,2,1930,3,88.1
Israel,ISR,3/26/2020,3,2,2369,5,88.1
Israel,ISR,3/27/2020,3,2,2666,8,88.1
Israel,ISR,3/28/2020,3,2,3035,10,88.1
Israel,ISR,3/29/2020,3,2,3619,12,88.1
Israel,ISR,3/30/2020,3,2,4247,15,88.1
Israel,ISR,3/31/2020,3,2,4473,17,88.1
Israel,ISR,4/1/2020,3,2,4916,20,91.67
Israel,ISR,4/2/2020,3,2,5591,21,91.67
Israel,ISR,4/3/2020,3,2,6252,34,91.67
Israel,ISR,4/4/2020,3,2,7428,39,91.67
Israel,ISR,4/5/2020,3,2,8018,46,91.67
Israel,ISR,4/6/2020,3,2,8430,49,91.67
Israel,ISR,4/7/2020,3,2,8904,57,95.24
Israel,ISR,4/19/2020,3,2,13265,164,91.67
Israel,ISR,4/20/2020,3,2,13491,172,91.67
Israel,ISR,4/21/2020,3,2,13713,177,91.67
Israel,ISR,4/22/2020,3,2,13942,184,91.67
Israel,ISR,4/23/2020,3,2,14592,191,91.67
Israel,ISR,4/24/2020,3,2,14882,193,91.67
Israel,ISR,4/25/2020,3,2,15058,194,91.67
Israel,ISR,4/26/2020,3,2,15298,199,88.1
Israel,ISR,4/27/2020,3,2,15398,199,88.1
Israel,ISR,4/28/2020,3,2,15466,202,91.67
Israel,ISR,4/29/2020,3,2,15589,208,91.67
Israel,ISR,4/30/2020,3,2,15834,215,88.1
Israel,ISR,5/1/2020,3,2,15946,222,88.1
Israel,ISR,5/2/2020,3,2,16101,225,88.1
Israel,ISR,5/3/2020,2,2,16185,229,84.52
Israel,ISR,5/4/2020,2,2,16208,232,84.52
Israel,ISR,5/5/2020,2,2,16246,235,84.52
Israel,ISR,5/6/2020,2,2,16289,238,84.52
Israel,ISR,5/7/2020,2,2,16310,239,84.52
Israel,ISR,5/8/2020,2,2,16381,240,84.52
Israel,ISR,5/9/2020,2,2,16436,245,84.52
Israel,ISR,5/10/2020,2,2,16454,247,84.52
Israel,ISR,5/11/2020,2,2,16477,252,84.52
Israel,ISR,5/12/2020,2,2,16506,258,84.52
Israel,ISR,5/13/2020,2,2,16529,260,84.52
Israel,ISR,5/14/2020,2,2,16548,264,84.52
Israel,ISR,5/15/2020,2,2,16579,265,84.52
Israel,ISR,5/16/2020,2,2,16589,266,84.52
Israel,ISR,5/17/2020,2,2,16608,268,84.52
Israel,ISR,5/18/2020,2,2,16617,272,84.52
Israel,ISR,5/19/2020,2,2,16621,272,84.52
Israel,ISR,5/20/2020,2,2,16650,277,84.52
Italy,ITA,3/1/2020,3,2,1128,29,67.38
Italy,ITA,3/2/2020,3,2,1689,35,67.38
Italy,ITA,3/3/2020,3,2,2036,52,67.38
Italy,ITA,3/4/2020,3,2,2502,80,73.81
Italy,ITA,3/5/2020,3,2,3089,107,73.81
Italy,ITA,3/6/2020,3,2,3858,148,73.81
Italy,ITA,3/7/2020,3,2,4636,197,73.81
Italy,ITA,3/8/2020,3,2,5883,233,73.81
Italy,ITA,3/9/2020,3,2,7375,366,73.81
Italy,ITA,3/10/2020,3,2,9172,464,82.14
Italy,ITA,3/11/2020,3,2,10149,631,86.9
Italy,ITA,3/12/2020,3,2,12462,827,86.9
Italy,ITA,3/13/2020,3,2,15113,1016,86.9
Italy,ITA,3/14/2020,3,2,17660,1268,86.9
Italy,ITA,3/15/2020,3,2,21157,1441,86.9
Italy,ITA,3/16/2020,3,2,23980,1811,86.9
Italy,ITA,3/17/2020,3,2,27980,2158,86.9
Italy,ITA,3/18/2020,3,2,31506,2505,86.9
Italy,ITA,3/19/2020,3,2,35713,2978,86.9
Italy,ITA,4/10/2020,3,2,143626,18281,91.67
Italy,ITA,4/11/2020,3,2,147577,18851,91.67
Italy,ITA,4/12/2020,3,2,152271,19470,96.43
Italy,ITA,4/13/2020,3,2,156363,19901,96.43
Italy,ITA,4/14/2020,3,2,159516,20465,96.43
Italy,ITA,4/15/2020,3,2,162488,21069,96.43
Italy,ITA,4/16/2020,3,2,165155,21647,96.43
Italy,ITA,4/17/2020,3,2,168941,22172,96.43
Italy,ITA,4/18/2020,3,2,172434,22747,96.43
Italy,ITA,4/19/2020,3,2,175925,23227,96.43
Italy,ITA,4/20/2020,3,2,178972,23660,96.43
Italy,ITA,4/21/2020,3,2,181228,24114,96.43
Italy,ITA,4/22/2020,3,2,183957,24648,96.43
Italy,ITA,4/23/2020,3,2,187327,25085,96.43
Italy,ITA,4/24/2020,3,2,189973,25549,96.43
Italy,ITA,4/25/2020,3,2,192994,25969,96.43
Italy,ITA,4/26/2020,3,2,195351,26384,96.43
Italy,ITA,4/27/2020,3,2,197675,26644,96.43
Italy,ITA,4/28/2020,3,2,199414,26977,96.43
Italy,ITA,4/29/2020,3,2,201505,27359,96.43
Italy,ITA,4/30/2020,3,2,203591,27682,96.43
Italy,ITA,5/1/2020,3,2,205463,27967,96.43
Italy,ITA,5/2/2020,3,2,207428,28236,96.43
Italy,ITA,5/3/2020,3,2,209328,28710,96.43
Jamaica,JAM,4/1/2020,3,2,38,1,78.57
Jamaica,JAM,4/2/2020,3,2,44,3,78.57
Jamaica,JAM,4/3/2020,3,2,47,3,78.57
Jamaica,JAM,4/4/2020,3,2,53,3,78.57
Jamaica,JAM,4/5/2020,3,2,55,3,78.57
Jamaica,JAM,4/6/2020,3,2,58,3,78.57
Jamaica,JAM,4/7/2020,3,2,59,3,78.57
Jamaica,JAM,4/8/2020,3,2,63,3,78.57
Jamaica,JAM,4/9/2020,3,2,63,4,78.57
Jamaica,JAM,4/10/2020,3,2,63,4,78.57
Jamaica,JAM,4/11/2020,3,2,65,4,78.57
Jamaica,JAM,4/12/2020,3,2,69,4,78.57
Jamaica,JAM,4/13/2020,3,2,72,4,78.57
Jamaica,JAM,4/14/2020,3,2,73,4,78.57
Jamaica,JAM,4/22/2020,3,2,233,6,91.67
Jamaica,JAM,4/23/2020,3,2,252,6,91.67
Jamaica,JAM,4/24/2020,3,2,252,6,91.67
Jamaica,JAM,4/25/2020,3,2,288,7,91.67
Jamaica,JAM,4/26/2020,3,2,305,7,91.67
Jamaica,JAM,4/27/2020,3,2,350,7,91.67
Jamaica,JAM,4/28/2020,3,2,364,7,91.67
Jamaica,JAM,4/29/2020,3,2,381,7,91.67
Jamaica,JAM,4/30/2020,3,2,396,7,91.67
Jamaica,JAM,5/1/2020,3,2,422,8,91.67
Jamaica,JAM,5/2/2020,3,2,432,8,91.67
Jamaica,JAM,5/3/2020,3,2,463,8,91.67
Jamaica,JAM,5/4/2020,3,2,469,9,91.67
Jamaica,JAM,5/5/2020,3,2,471,9,91.67
Jamaica,JAM,5/6/2020,3,2,473,9,91.67
Jamaica,JAM,5/7/2020,3,2,478,9,91.67
Jamaica,JAM,5/8/2020,3,2,488,9,91.67
Jamaica,JAM,5/9/2020,3,2,490,9,91.67
Jamaica,JAM,5/10/2020,3,2,498,9,91.67
Jamaica,JAM,5/11/2020,3,2,502,9,91.67
Jamaica,JAM,5/12/2020,3,2,505,9,91.67
Jamaica,JAM,5/13/2020,3,2,507,9,91.67
Jamaica,JAM,5/14/2020,3,2,509,9,91.67
Jamaica,JAM,5/15/2020,3,2,509,9,91.67
Jamaica,JAM,5/16/2020,3,2,511,9,91.67
Jamaica,JAM,5/17/2020,3,2,517,9,91.67
Jamaica,JAM,5/18/2020,3,2,520,9,91.67
Jamaica,JAM,5/19/2020,3,2,520,9,91.67
Jamaica,JAM,5/20/2020,3,2,520,9,91.67
Jordan,JOR,4/27/2020,3,2,447,7,88.1
Jordan,JOR,4/28/2020,3,2,449,7,88.1
Jordan,JOR,4/29/2020,3,2,449,8,88.1
Jordan,JOR,4/30/2020,3,2,451,8,88.1
Jordan,JOR,5/1/2020,3,2,453,8,88.1
Jordan,JOR,5/2/2020,3,2,459,8,88.1
Jordan,JOR,5/3/2020,3,2,460,9,88.1
Jordan,JOR,5/4/2020,3,2,461,9,88.1
Jordan,JOR,5/5/2020,3,2,465,9,88.1
Jordan,JOR,5/6/2020,3,2,471,9,84.52
Jordan,JOR,5/7/2020,3,2,473,9,84.52
Jordan,JOR,5/8/2020,3,2,494,9,84.52
Jordan,JOR,5/9/2020,3,2,508,9,84.52
Jordan,JOR,5/10/2020,3,2,522,9,84.52
Jordan,JOR,5/11/2020,3,2,540,9,84.52
Kazakhstan,KAZ,5/11/2020,3,2,5126,31,83.33
Kazakhstan,KAZ,5/12/2020,3,2,5240,32,83.33
Kazakhstan,KAZ,5/13/2020,3,2,5417,32,83.33
Kazakhstan,KAZ,5/14/2020,3,2,5571,32,83.33
Kazakhstan,KAZ,5/15/2020,3,2,5571,32,83.33
Kazakhstan,KAZ,5/16/2020,3,2,5850,34,83.33
Kazakhstan,KAZ,5/17/2020,3,2,6157,34,83.33
Kazakhstan,KAZ,5/18/2020,3,2,6440,34,86.9
Kazakhstan,KAZ,5/19/2020,3,2,6751,35,86.9
Kazakhstan,KAZ,5/20/2020,3,2,6969,35,86.9
Kenya,KEN,3/27/2020,3,2,31,1,88.1
Kenya,KEN,3/28/2020,3,2,31,1,88.1
Kenya,KEN,3/29/2020,3,2,38,1,88.1
Kenya,KEN,3/30/2020,3,2,42,1,88.1
Kenya,KEN,3/31/2020,3,2,50,1,88.1
Kenya,KEN,4/1/2020,3,2,59,1,88.1
Kenya,KEN,4/2/2020,3,2,81,1,88.1
Kenya,KEN,4/3/2020,3,2,110,3,88.1
Kenya,KEN,4/4/2020,3,2,122,4,88.1
Kenya,KEN,4/5/2020,3,2,126,4,88.1
Kyrgyz Republic,KGZ,5/11/2020,3,2,1016,12,83.33
Kyrgyz Republic,KGZ,5/12/2020,3,2,1037,12,83.33
Kyrgyz Republic,KGZ,5/13/2020,3,2,1044,12,83.33
Kyrgyz Republic,KGZ,5/14/2020,3,2,1082,12,83.33
Kyrgyz Republic,KGZ,5/15/2020,3,2,1111,14,83.33
Kyrgyz Republic,KGZ,5/16/2020,3,2,1117,14,88.1
Kyrgyz Republic,KGZ,5/17/2020,3,2,1138,14,88.1
Kyrgyz Republic,KGZ,5/18/2020,3,2,1216,14,88.1
Kyrgyz Republic,KGZ,5/19/2020,3,2,1243,14,88.1
Kyrgyz Republic,KGZ,5/20/2020,3,2,1270,14,88.1
South Korea,KOR,3/21/2020,3,2,8799,103,75
South Korea,KOR,3/22/2020,3,2,8897,104,78.57
South Korea,KOR,3/23/2020,3,2,8961,113,78.57
South Korea,KOR,3/24/2020,3,2,9037,120,78.57
South Korea,KOR,3/25/2020,3,2,9137,126,78.57
South Korea,KOR,3/26/2020,3,2,9241,131,78.57
South Korea,KOR,3/27/2020,3,2,9332,139,78.57
South Korea,KOR,3/28/2020,3,2,9478,144,78.57
South Korea,KOR,3/29/2020,3,2,9583,152,78.57
South Korea,KOR,3/30/2020,3,2,9661,158,78.57
South Korea,KOR,3/31/2020,3,2,9786,163,78.57
South Korea,KOR,4/1/2020,3,2,9786,163,78.57
South Korea,KOR,4/2/2020,3,2,9976,169,78.57
South Korea,KOR,4/3/2020,3,2,10062,174,78.57
South Korea,KOR,4/4/2020,3,2,10156,177,78.57
South Korea,KOR,4/5/2020,3,2,10237,183,78.57
South Korea,KOR,4/6/2020,3,2,10284,186,82.14
South Korea,KOR,4/7/2020,3,2,10331,192,82.14
South Korea,KOR,4/8/2020,3,2,10384,200,82.14
South Korea,KOR,4/9/2020,3,2,10423,204,82.14
South Korea,KOR,4/10/2020,3,2,10450,208,82.14
South Korea,KOR,4/11/2020,3,2,10450,208,82.14
South Korea,KOR,4/12/2020,3,2,10512,214,82.14
South Korea,KOR,4/13/2020,3,2,10537,217,82.14
South Korea,KOR,4/14/2020,3,2,10564,222,82.14
South Korea,KOR,4/15/2020,3,2,10591,225,82.14
South Korea,KOR,4/16/2020,3,2,10613,229,82.14
South Korea,KOR,4/17/2020,3,2,10635,230,82.14
Kuwait,KWT,3/22/2020,3,2,176,0,92.86
Kuwait,KWT,3/23/2020,3,2,188,0,92.86
Kuwait,KWT,3/24/2020,3,2,189,0,92.86
Kuwait,KWT,3/25/2020,3,2,191,0,92.86
Kuwait,KWT,3/26/2020,3,2,195,0,92.86
Kuwait,KWT,3/27/2020,3,2,208,0,92.86
Kuwait,KWT,3/28/2020,3,2,225,0,92.86
Kuwait,KWT,3/29/2020,3,2,235,0,92.86
Kuwait,KWT,3/30/2020,3,2,255,0,92.86
Kuwait,KWT,3/31/2020,3,2,266,0,92.86
Kuwait,KWT,4/1/2020,3,2,289,0,92.86
Kuwait,KWT,4/2/2020,3,2,317,0,92.86
Kuwait,KWT,4/3/2020,3,2,342,0,92.86
Kuwait,KWT,4/4/2020,3,2,342,0,92.86
Kuwait,KWT,4/5/2020,3,2,479,1,92.86
Kuwait,KWT,4/21/2020,3,2,1995,9,92.86
Kuwait,KWT,4/22/2020,3,2,2080,11,92.86
Kuwait,KWT,4/23/2020,3,2,2248,13,92.86
Kuwait,KWT,4/24/2020,3,2,2399,14,92.86
Kuwait,KWT,4/25/2020,3,2,2614,15,92.86
Kuwait,KWT,4/26/2020,3,2,2892,19,92.86
Kuwait,KWT,4/27/2020,3,2,3075,20,92.86
Kuwait,KWT,4/28/2020,3,2,3288,22,92.86
Kuwait,KWT,4/29/2020,3,2,3440,23,92.86
Kuwait,KWT,4/30/2020,3,2,3740,24,92.86
Kuwait,KWT,5/1/2020,3,2,4024,26,92.86
Kuwait,KWT,5/2/2020,3,2,4377,30,92.86
Kuwait,KWT,5/3/2020,3,2,4619,33,92.86
Kuwait,KWT,5/4/2020,3,2,4983,38,92.86
Kuwait,KWT,5/5/2020,3,2,5278,40,92.86
Kuwait,KWT,5/6/2020,3,2,5804,40,92.86
Kuwait,KWT,5/7/2020,3,2,6289,42,92.86
Kuwait,KWT,5/8/2020,3,2,6567,44,92.86
Kuwait,KWT,5/9/2020,3,2,7208,47,92.86
Laos,LAO,3/30/2020,3,2,6,0,100
Laos,LAO,3/31/2020,3,2,9,0,100
Laos,LAO,4/1/2020,3,2,9,0,100
Laos,LAO,4/2/2020,3,2,10,0,100
Laos,LAO,4/3/2020,3,2,10,0,100
Laos,LAO,4/4/2020,3,2,10,0,100
Laos,LAO,4/5/2020,3,2,10,0,100
Laos,LAO,4/6/2020,3,2,11,0,100
Laos,LAO,4/7/2020,3,2,12,0,100
Laos,LAO,4/8/2020,3,2,12,0,100
Laos,LAO,4/9/2020,3,2,15,0,100
Laos,LAO,4/10/2020,3,2,16,0,100
Laos,LAO,4/11/2020,3,2,16,0,100
Laos,LAO,4/12/2020,3,2,18,0,100
Laos,LAO,4/13/2020,3,2,19,0,100
Laos,LAO,4/14/2020,3,2,19,0,100
Laos,LAO,4/15/2020,3,2,19,0,100
Laos,LAO,4/16/2020,3,2,19,0,100
Laos,LAO,4/17/2020,3,2,19,0,100
Laos,LAO,4/18/2020,3,2,19,0,100
Laos,LAO,4/19/2020,3,2,19,0,100
Laos,LAO,4/20/2020,3,2,19,0,100
Laos,LAO,4/21/2020,3,2,19,0,100
Laos,LAO,4/22/2020,3,2,19,0,100
Laos,LAO,4/23/2020,3,2,19,0,100
Laos,LAO,4/24/2020,3,2,19,0,100
Laos,LAO,4/25/2020,3,2,19,0,100
Laos,LAO,4/26/2020,3,2,19,0,100
Laos,LAO,4/27/2020,3,2,19,0,100
Laos,LAO,4/28/2020,3,2,19,0,100
Laos,LAO,4/29/2020,3,2,19,0,100
Laos,LAO,4/30/2020,3,2,19,0,100
Laos,LAO,5/1/2020,3,2,19,0,100
Laos,LAO,5/2/2020,3,2,19,0,100
Laos,LAO,5/3/2020,3,2,19,0,100
Lebanon,LBN,3/18/2020,3,2,120,3,91.67
Lebanon,LBN,3/19/2020,3,2,133,4,91.67
Lebanon,LBN,3/20/2020,3,2,149,4,91.67
Lebanon,LBN,3/21/2020,3,2,163,4,91.67
Lebanon,LBN,3/22/2020,3,2,230,4,91.67
Lebanon,LBN,3/23/2020,3,2,248,4,91.67
Lebanon,LBN,3/24/2020,3,2,267,4,91.67
Lebanon,LBN,3/25/2020,3,2,304,4,91.67
Lebanon,LBN,3/26/2020,3,2,333,4,91.67
Lebanon,LBN,3/27/2020,3,2,368,6,91.67
Lebanon,LBN,3/28/2020,3,2,391,7,91.67
Lebanon,LBN,3/29/2020,3,2,412,8,91.67
Lebanon,LBN,3/30/2020,3,2,438,10,91.67
Lebanon,LBN,3/31/2020,3,2,446,11,91.67
Lebanon,LBN,4/1/2020,3,2,463,12,91.67
Lebanon,LBN,4/2/2020,3,2,479,12,91.67
Lebanon,LBN,4/3/2020,3,2,494,16,91.67
Lebanon,LBN,4/4/2020,3,2,494,16,91.67
Lebanon,LBN,4/5/2020,3,2,520,17,91.67
Lebanon,LBN,4/6/2020,3,2,527,18,91.67
Lebanon,LBN,4/7/2020,3,2,541,19,91.67
Lebanon,LBN,4/8/2020,3,2,548,19,91.67
Lebanon,LBN,4/9/2020,3,2,575,19,91.67
Lebanon,LBN,4/10/2020,3,2,582,19,91.67
Lebanon,LBN,4/11/2020,3,2,609,20,91.67
Lebanon,LBN,4/12/2020,3,2,619,20,91.67
Lebanon,LBN,4/13/2020,3,2,630,20,91.67
